"Nombre","URL"
"Ice Lizard","https://adnd2e.fandom.com/wiki/Ice_Lizard"
"Ice Mephit","https://adnd2e.fandom.com/wiki/Ice_Mephit"
"Ice Mummy","https://adnd2e.fandom.com/wiki/Ice_Mummy"
"Ice Spire Ogre","https://adnd2e.fandom.com/wiki/Ice_Spire_Ogre"
"Ice Troll","https://adnd2e.fandom.com/wiki/Ice_Troll"
"Ice Vampire","https://adnd2e.fandom.com/wiki/Ice_Vampire"
"Id Fiend","https://adnd2e.fandom.com/wiki/Id_Fiend"
"Ikiryo","https://adnd2e.fandom.com/wiki/Ikiryo"
"Ildriss","https://adnd2e.fandom.com/wiki/Ildriss"
"Illithid (MM)","https://adnd2e.fandom.com/wiki/Illithid_(MM)"
"Illithid Vampire","https://adnd2e.fandom.com/wiki/Illithid_Vampire"
"Illithocyte","https://adnd2e.fandom.com/wiki/Illithocyte"
"Imbul","https://adnd2e.fandom.com/wiki/Imbul"
"Immoth","https://adnd2e.fandom.com/wiki/Immoth"
"Imp","https://adnd2e.fandom.com/wiki/Imp"
"Imp (Mystara)","https://adnd2e.fandom.com/wiki/Imp_(Mystara)"
"Impersonator","https://adnd2e.fandom.com/wiki/Impersonator"
"Incarnate","https://adnd2e.fandom.com/wiki/Incarnate"
"Infernite","https://adnd2e.fandom.com/wiki/Infernite"
"Infinity Vine","https://adnd2e.fandom.com/wiki/Infinity_Vine"
"Ingundi","https://adnd2e.fandom.com/wiki/Ingundi"
"Inheritor Lich","https://adnd2e.fandom.com/wiki/Inheritor_Lich"
"Innugaakalikurit","https://adnd2e.fandom.com/wiki/Innugaakalikurit"
"Inquisitor","https://adnd2e.fandom.com/wiki/Inquisitor"
"Insect (MM)","https://adnd2e.fandom.com/wiki/Insect_(MM)"
"Insect Swarm","https://adnd2e.fandom.com/wiki/Insect_Swarm"
"Insect Swarm (Athas)","https://adnd2e.fandom.com/wiki/Insect_Swarm_(Athas)"
"Insectare","https://adnd2e.fandom.com/wiki/Insectare"
"Insectoid (Exoskeleton)","https://adnd2e.fandom.com/wiki/Insectoid_(Exoskeleton)"
"Intellect Devourer","https://adnd2e.fandom.com/wiki/Intellect_Devourer"
"Intelligent Plant","https://adnd2e.fandom.com/wiki/Intelligent_Plant"
"Invisible Flying Rayfish","https://adnd2e.fandom.com/wiki/Invisible_Flying_Rayfish"
"Invisible of Stardock","https://adnd2e.fandom.com/wiki/Invisible_of_Stardock"
"Invisible Stalker (Creature)","https://adnd2e.fandom.com/wiki/Invisible_Stalker_(Creature)"
"Iron Cobra","https://adnd2e.fandom.com/wiki/Iron_Cobra"
"Iron Dragon","https://adnd2e.fandom.com/wiki/Iron_Dragon"
"Ironmaw","https://adnd2e.fandom.com/wiki/Ironmaw"
"Island Giant","https://adnd2e.fandom.com/wiki/Island_Giant"
"Isopterite","https://adnd2e.fandom.com/wiki/Isopterite"
"Ivory Figurine","https://adnd2e.fandom.com/wiki/Ivory_Figurine"
"Ixitxachitl","https://adnd2e.fandom.com/wiki/Ixitxachitl"
"Ixzan","https://adnd2e.fandom.com/wiki/Ixzan"
"Jabberwock","https://adnd2e.fandom.com/wiki/Jabberwock"
"Jacinth Dragon","https://adnd2e.fandom.com/wiki/Jacinth_Dragon"
"Jack Frost","https://adnd2e.fandom.com/wiki/Jack_Frost"
"Jackal","https://adnd2e.fandom.com/wiki/Jackal"
"Jackalwere","https://adnd2e.fandom.com/wiki/Jackalwere"
"Jade Dragon","https://adnd2e.fandom.com/wiki/Jade_Dragon"
"Jagre","https://adnd2e.fandom.com/wiki/Jagre"
"Jakar","https://adnd2e.fandom.com/wiki/Jakar"
"Jalath'gak","https://adnd2e.fandom.com/wiki/Jalath'gak"
"Jaleeda Bird","https://adnd2e.fandom.com/wiki/Jaleeda_Bird"
"Jammer Leech","https://adnd2e.fandom.com/wiki/Jammer_Leech"
"Janni (Zakhara)","https://adnd2e.fandom.com/wiki/Janni_(Zakhara)"
"Jarbo","https://adnd2e.fandom.com/wiki/Jarbo"
"Jermlaine","https://adnd2e.fandom.com/wiki/Jermlaine"
"Jhakar","https://adnd2e.fandom.com/wiki/Jhakar"
"Jibarú Phanaton","https://adnd2e.fandom.com/wiki/Jibar%C3%BA_Phanaton"
"Jishin Mushi","https://adnd2e.fandom.com/wiki/Jishin_Mushi"
"Jolly Roger","https://adnd2e.fandom.com/wiki/Jolly_Roger"
"Jorri","https://adnd2e.fandom.com/wiki/Jorri"
"Jozhal","https://adnd2e.fandom.com/wiki/Jozhal"
"Juhrion","https://adnd2e.fandom.com/wiki/Juhrion"
"Jungle Giant","https://adnd2e.fandom.com/wiki/Jungle_Giant"
"Ka","https://adnd2e.fandom.com/wiki/Ka"
"Kada","https://adnd2e.fandom.com/wiki/Kada"
"Kagonesti","https://adnd2e.fandom.com/wiki/Kagonesti"
"Kaisharga","https://adnd2e.fandom.com/wiki/Kaisharga"
"Kala","https://adnd2e.fandom.com/wiki/Kala"
"Kalin","https://adnd2e.fandom.com/wiki/Kalin"
"Kalmari","https://adnd2e.fandom.com/wiki/Kalmari"
"Kalothagh","https://adnd2e.fandom.com/wiki/Kalothagh"
"Kaluk","https://adnd2e.fandom.com/wiki/Kaluk"
"Kamatlan","https://adnd2e.fandom.com/wiki/Kamatlan"
"Kani Doll","https://adnd2e.fandom.com/wiki/Kani_Doll"
"Kapak","https://adnd2e.fandom.com/wiki/Kapak"
"Kappa","https://adnd2e.fandom.com/wiki/Kappa"
"Kasharin","https://adnd2e.fandom.com/wiki/Kasharin"
"Katanga","https://adnd2e.fandom.com/wiki/Katanga"
"Kavainus (Greater Drake)","https://adnd2e.fandom.com/wiki/Kavainus_(Greater_Drake)"
"Kech","https://adnd2e.fandom.com/wiki/Kech"
"Keeper","https://adnd2e.fandom.com/wiki/Keeper"
"Kelpie","https://adnd2e.fandom.com/wiki/Kelpie"
"Kender (Krynn)","https://adnd2e.fandom.com/wiki/Kender_(Krynn)"
"Kender Vampire","https://adnd2e.fandom.com/wiki/Kender_Vampire"
"Kenku","https://adnd2e.fandom.com/wiki/Kenku"
"Ker","https://adnd2e.fandom.com/wiki/Ker"
"Kercpa","https://adnd2e.fandom.com/wiki/Kercpa"
"Kes'trekel","https://adnd2e.fandom.com/wiki/Kes'trekel"
"Khaasta","https://adnd2e.fandom.com/wiki/Khaasta"
"Khargra","https://adnd2e.fandom.com/wiki/Khargra"
"Kholiathra","https://adnd2e.fandom.com/wiki/Kholiathra"
"Killer Spruce","https://adnd2e.fandom.com/wiki/Killer_Spruce"
"Killmoulis","https://adnd2e.fandom.com/wiki/Killmoulis"
"Kindori","https://adnd2e.fandom.com/wiki/Kindori"
"King-wight","https://adnd2e.fandom.com/wiki/King-wight"
"Ki-rin","https://adnd2e.fandom.com/wiki/Ki-rin"
"Kirre","https://adnd2e.fandom.com/wiki/Kirre"
"Kitsune Kasumi","https://adnd2e.fandom.com/wiki/Kitsune_Kasumi"
"Kizoku","https://adnd2e.fandom.com/wiki/Kizoku"
"Kla'a-Tah","https://adnd2e.fandom.com/wiki/Kla'a-Tah"
"Klar","https://adnd2e.fandom.com/wiki/Klar"
"Kleshite Ghoul","https://adnd2e.fandom.com/wiki/Kleshite_Ghoul"
"Kluzd","https://adnd2e.fandom.com/wiki/Kluzd"
"Klyndes","https://adnd2e.fandom.com/wiki/Klyndes"
"Kna","https://adnd2e.fandom.com/wiki/Kna"
"Knight Haunt","https://adnd2e.fandom.com/wiki/Knight_Haunt"
"Kobold (Creature)","https://adnd2e.fandom.com/wiki/Kobold_(Creature)"
"Kobold (Dragon Mountain)","https://adnd2e.fandom.com/wiki/Kobold_(Dragon_Mountain)"
"Kocrachon","https://adnd2e.fandom.com/wiki/Kocrachon"
"Kodragon (Creature)","https://adnd2e.fandom.com/wiki/Kodragon_(Creature)"
"Kopru","https://adnd2e.fandom.com/wiki/Kopru"
"Korobokuru","https://adnd2e.fandom.com/wiki/Korobokuru"
"Korobokuru, Malatran","https://adnd2e.fandom.com/wiki/Korobokuru,_Malatran"
"Korred","https://adnd2e.fandom.com/wiki/Korred"
"Krag","https://adnd2e.fandom.com/wiki/Krag"
"Kragling","https://adnd2e.fandom.com/wiki/Kragling"
"Krajen","https://adnd2e.fandom.com/wiki/Krajen"
"Kraken","https://adnd2e.fandom.com/wiki/Kraken"
"Krakentua","https://adnd2e.fandom.com/wiki/Krakentua"
"Kreel","https://adnd2e.fandom.com/wiki/Kreel"
"Krotter","https://adnd2e.fandom.com/wiki/Krotter"
"K'r'r'r","https://adnd2e.fandom.com/wiki/K'r'r'r"
"Kruel","https://adnd2e.fandom.com/wiki/Kruel"
"Kuei","https://adnd2e.fandom.com/wiki/Kuei"
"Kuo-Toa (Creature)","https://adnd2e.fandom.com/wiki/Kuo-Toa_(Creature)"
"Kupuk","https://adnd2e.fandom.com/wiki/Kupuk"
"Kyrie","https://adnd2e.fandom.com/wiki/Kyrie"
"Kyton","https://adnd2e.fandom.com/wiki/Kyton"
"Lacerial","https://adnd2e.fandom.com/wiki/Lacerial"
"Lacunae Ghost (Creature)","https://adnd2e.fandom.com/wiki/Lacunae_Ghost_(Creature)"
"Laerti","https://adnd2e.fandom.com/wiki/Laerti"
"Lakshu","https://adnd2e.fandom.com/wiki/Lakshu"
"Lamia","https://adnd2e.fandom.com/wiki/Lamia"
"Lammasu","https://adnd2e.fandom.com/wiki/Lammasu"
"Lamprey","https://adnd2e.fandom.com/wiki/Lamprey"
"Land Linnorm","https://adnd2e.fandom.com/wiki/Land_Linnorm"
"Lankhmar: City of Adventure","https://adnd2e.fandom.com/wiki/Lankhmar:_City_of_Adventure"
"Laraken","https://adnd2e.fandom.com/wiki/Laraken"
"Larva","https://adnd2e.fandom.com/wiki/Larva"
"Lashweed","https://adnd2e.fandom.com/wiki/Lashweed"
"Lavaworm","https://adnd2e.fandom.com/wiki/Lavaworm"
"Lebendtod","https://adnd2e.fandom.com/wiki/Lebendtod"
"Leech","https://adnd2e.fandom.com/wiki/Leech"
"Leech Toad","https://adnd2e.fandom.com/wiki/Leech_Toad"
"Legacy Leech","https://adnd2e.fandom.com/wiki/Legacy_Leech"
"Legacy Troll","https://adnd2e.fandom.com/wiki/Legacy_Troll"
"Lemure","https://adnd2e.fandom.com/wiki/Lemure"
"Lensman","https://adnd2e.fandom.com/wiki/Lensman"
"Leomarh","https://adnd2e.fandom.com/wiki/Leomarh"
"Leonal","https://adnd2e.fandom.com/wiki/Leonal"
"Leprechaun","https://adnd2e.fandom.com/wiki/Leprechaun"
"Leshy","https://adnd2e.fandom.com/wiki/Leshy"
"Lesser Air & Earth Elemental","https://adnd2e.fandom.com/wiki/Lesser_Air_&_Earth_Elemental"
"Lesser Fire & Water Elemental","https://adnd2e.fandom.com/wiki/Lesser_Fire_&_Water_Elemental"
"Lesser Golem","https://adnd2e.fandom.com/wiki/Lesser_Golem"
"Lesser Undead Dragon","https://adnd2e.fandom.com/wiki/Lesser_Undead_Dragon"
"Leucrotta","https://adnd2e.fandom.com/wiki/Leucrotta"
"Lhee","https://adnd2e.fandom.com/wiki/Lhee"
"Lhiannan Shee","https://adnd2e.fandom.com/wiki/Lhiannan_Shee"
"Li Lung","https://adnd2e.fandom.com/wiki/Li_Lung"
"Lich","https://adnd2e.fandom.com/wiki/Lich"
"Lichling","https://adnd2e.fandom.com/wiki/Lichling"
"Lich's Blood","https://adnd2e.fandom.com/wiki/Lich's_Blood"
"Life-Shaped Creations: Guardian","https://adnd2e.fandom.com/wiki/Life-Shaped_Creations:_Guardian"
"Life-Shaped Creations: Transport","https://adnd2e.fandom.com/wiki/Life-Shaped_Creations:_Transport"
"Light (Aasimon)","https://adnd2e.fandom.com/wiki/Light_(Aasimon)"
"Lightning Golem","https://adnd2e.fandom.com/wiki/Lightning_Golem"
"Lightning Mephit","https://adnd2e.fandom.com/wiki/Lightning_Mephit"
"Lightning Zombie","https://adnd2e.fandom.com/wiki/Lightning_Zombie"
"Lillend","https://adnd2e.fandom.com/wiki/Lillend"
"Lindworm","https://adnd2e.fandom.com/wiki/Lindworm"
"Linqua","https://adnd2e.fandom.com/wiki/Linqua"
"Lirr","https://adnd2e.fandom.com/wiki/Lirr"
"Living Hair","https://adnd2e.fandom.com/wiki/Living_Hair"
"Living Idol","https://adnd2e.fandom.com/wiki/Living_Idol"
"Living Lahar (Creature)","https://adnd2e.fandom.com/wiki/Living_Lahar_(Creature)"
"Living Statue","https://adnd2e.fandom.com/wiki/Living_Statue"
"Living Steel","https://adnd2e.fandom.com/wiki/Living_Steel"
"Living Tatoo","https://adnd2e.fandom.com/wiki/Living_Tatoo"
"Living Wall","https://adnd2e.fandom.com/wiki/Living_Wall"
"Living Weapon (Creature)","https://adnd2e.fandom.com/wiki/Living_Weapon_(Creature)"
"Living Web","https://adnd2e.fandom.com/wiki/Living_Web"
"Lizard (MM)","https://adnd2e.fandom.com/wiki/Lizard_(MM)"
"Lizard (Mystara)","https://adnd2e.fandom.com/wiki/Lizard_(Mystara)"
"Lizard Man (Athas)","https://adnd2e.fandom.com/wiki/Lizard_Man_(Athas)"
"Lizard Man (Creature)","https://adnd2e.fandom.com/wiki/Lizard_Man_(Creature)"
"Lizard Man (Krynn)","https://adnd2e.fandom.com/wiki/Lizard_Man_(Krynn)"
"Lizard-kin (Mystara)","https://adnd2e.fandom.com/wiki/Lizard-kin_(Mystara)"
"Lizard-kin (Savage Coast)","https://adnd2e.fandom.com/wiki/Lizard-kin_(Savage_Coast)"
"Lizardman, Malatran","https://adnd2e.fandom.com/wiki/Lizardman,_Malatran"
"Locathah (Creature)","https://adnd2e.fandom.com/wiki/Locathah_(Creature)"
"Lock Lurker","https://adnd2e.fandom.com/wiki/Lock_Lurker"
"Losel","https://adnd2e.fandom.com/wiki/Losel"
"Lost Soul","https://adnd2e.fandom.com/wiki/Lost_Soul"
"Loup du Noir","https://adnd2e.fandom.com/wiki/Loup_du_Noir"
"Loup-garou","https://adnd2e.fandom.com/wiki/Loup-garou"
"Loxo","https://adnd2e.fandom.com/wiki/Loxo"
"Lukhom","https://adnd2e.fandom.com/wiki/Lukhom"
"Lumineaux","https://adnd2e.fandom.com/wiki/Lumineaux"
"Lung Wang","https://adnd2e.fandom.com/wiki/Lung_Wang"
"Lupasus","https://adnd2e.fandom.com/wiki/Lupasus"
"Lupin (Creature)","https://adnd2e.fandom.com/wiki/Lupin_(Creature)"
"Lupinal","https://adnd2e.fandom.com/wiki/Lupinal"
"Lurker","https://adnd2e.fandom.com/wiki/Lurker"
"Luthax the Fiery","https://adnd2e.fandom.com/wiki/Luthax_the_Fiery"
"Lutum","https://adnd2e.fandom.com/wiki/Lutum"
"Lycaeonorukke","https://adnd2e.fandom.com/wiki/Lycaeonorukke"
"Lycanthrope","https://adnd2e.fandom.com/wiki/Lycanthrope"
"Lycanthrope, General Information","https://adnd2e.fandom.com/wiki/Lycanthrope,_General_Information"
"Lyrannikin","https://adnd2e.fandom.com/wiki/Lyrannikin"
"Lythari","https://adnd2e.fandom.com/wiki/Lythari"
"Lythlyx","https://adnd2e.fandom.com/wiki/Lythlyx"
"Maedar","https://adnd2e.fandom.com/wiki/Maedar"
"Maelephant","https://adnd2e.fandom.com/wiki/Maelephant"
"Magebane","https://adnd2e.fandom.com/wiki/Magebane"
"Magedoom","https://adnd2e.fandom.com/wiki/Magedoom"
"Magen","https://adnd2e.fandom.com/wiki/Magen"
"Maggot Golem","https://adnd2e.fandom.com/wiki/Maggot_Golem"
"Magic Golem","https://adnd2e.fandom.com/wiki/Magic_Golem"
"Magical Leech","https://adnd2e.fandom.com/wiki/Magical_Leech"
"Magma Golem","https://adnd2e.fandom.com/wiki/Magma_Golem"
"Magma Mephit","https://adnd2e.fandom.com/wiki/Magma_Mephit"
"Magma Paraelemental Beast","https://adnd2e.fandom.com/wiki/Magma_Paraelemental_Beast"
"Magma Silt Horror","https://adnd2e.fandom.com/wiki/Magma_Silt_Horror"
"Magman","https://adnd2e.fandom.com/wiki/Magman"
"Magran (Creature)","https://adnd2e.fandom.com/wiki/Magran_(Creature)"
"Mahogany Constrictor","https://adnd2e.fandom.com/wiki/Mahogany_Constrictor"
"Maladomini Tiger","https://adnd2e.fandom.com/wiki/Maladomini_Tiger"
"Malfera","https://adnd2e.fandom.com/wiki/Malfera"
"Mammal (MM)","https://adnd2e.fandom.com/wiki/Mammal_(MM)"
"Mandalain","https://adnd2e.fandom.com/wiki/Mandalain"
"Man-Drake","https://adnd2e.fandom.com/wiki/Man-Drake"
"Manes","https://adnd2e.fandom.com/wiki/Manes"
"Manggus","https://adnd2e.fandom.com/wiki/Manggus"
"Manikin","https://adnd2e.fandom.com/wiki/Manikin"
"Manni","https://adnd2e.fandom.com/wiki/Manni"
"Manotaur","https://adnd2e.fandom.com/wiki/Manotaur"
"Manscorpion","https://adnd2e.fandom.com/wiki/Manscorpion"
"Mantari","https://adnd2e.fandom.com/wiki/Mantari"
"Manticore","https://adnd2e.fandom.com/wiki/Manticore"
"Mantidrake","https://adnd2e.fandom.com/wiki/Mantidrake"
"Mara","https://adnd2e.fandom.com/wiki/Mara"
"Marid (Zakhara)","https://adnd2e.fandom.com/wiki/Marid_(Zakhara)"
"Marikith","https://adnd2e.fandom.com/wiki/Marikith"
"Marilith","https://adnd2e.fandom.com/wiki/Marilith"
"Marine Cat","https://adnd2e.fandom.com/wiki/Marine_Cat"
"Markeen","https://adnd2e.fandom.com/wiki/Markeen"
"Marl","https://adnd2e.fandom.com/wiki/Marl"
"Marraenoloth","https://adnd2e.fandom.com/wiki/Marraenoloth"
"Marrashi","https://adnd2e.fandom.com/wiki/Marrashi"
"Marsh Leopard","https://adnd2e.fandom.com/wiki/Marsh_Leopard"
"Marsh Vulture","https://adnd2e.fandom.com/wiki/Marsh_Vulture"
"Marut","https://adnd2e.fandom.com/wiki/Marut"
"Masgai (Creature)","https://adnd2e.fandom.com/wiki/Masgai_(Creature)"
"Maskhi","https://adnd2e.fandom.com/wiki/Maskhi"
"Master Lich","https://adnd2e.fandom.com/wiki/Master_Lich"
"Master Sea Spawn","https://adnd2e.fandom.com/wiki/Master_Sea_Spawn"
"Mastyrial","https://adnd2e.fandom.com/wiki/Mastyrial"
"Maurezhi","https://adnd2e.fandom.com/wiki/Maurezhi"
"Meazel","https://adnd2e.fandom.com/wiki/Meazel"
"Mechanical and Zombie Golem","https://adnd2e.fandom.com/wiki/Mechanical_and_Zombie_Golem"
"Mediator","https://adnd2e.fandom.com/wiki/Mediator"
"Medusa","https://adnd2e.fandom.com/wiki/Medusa"
"Meenlock","https://adnd2e.fandom.com/wiki/Meenlock"
"Megapede","https://adnd2e.fandom.com/wiki/Megapede"
"Meharmaine","https://adnd2e.fandom.com/wiki/Meharmaine"
"Mek","https://adnd2e.fandom.com/wiki/Mek"
"Meme (Creature)","https://adnd2e.fandom.com/wiki/Meme_(Creature)"
"Memedi (Creature)","https://adnd2e.fandom.com/wiki/Memedi_(Creature)"
"Memento Mori","https://adnd2e.fandom.com/wiki/Memento_Mori"
"Menglis","https://adnd2e.fandom.com/wiki/Menglis"
"Men-shen","https://adnd2e.fandom.com/wiki/Men-shen"
"Meorty","https://adnd2e.fandom.com/wiki/Meorty"
"Mephit","https://adnd2e.fandom.com/wiki/Mephit"
"Mercurial","https://adnd2e.fandom.com/wiki/Mercurial"
"Mercurial Slime","https://adnd2e.fandom.com/wiki/Mercurial_Slime"
"Mercury Dragon (Creature)","https://adnd2e.fandom.com/wiki/Mercury_Dragon_(Creature)"
"Merendil the Bloody","https://adnd2e.fandom.com/wiki/Merendil_the_Bloody"
"Merhorse","https://adnd2e.fandom.com/wiki/Merhorse"
"Merhorse, Longnecked","https://adnd2e.fandom.com/wiki/Merhorse,_Longnecked"
"Merineth the Grasping","https://adnd2e.fandom.com/wiki/Merineth_the_Grasping"
"Merman","https://adnd2e.fandom.com/wiki/Merman"
"Messenger Snake","https://adnd2e.fandom.com/wiki/Messenger_Snake"
"Metagolem","https://adnd2e.fandom.com/wiki/Metagolem"
"Metalmaster","https://adnd2e.fandom.com/wiki/Metalmaster"
"Meteorspawn","https://adnd2e.fandom.com/wiki/Meteorspawn"
"Mezzikim","https://adnd2e.fandom.com/wiki/Mezzikim"
"Mezzoloth","https://adnd2e.fandom.com/wiki/Mezzoloth"
"Midgard Linnorm","https://adnd2e.fandom.com/wiki/Midgard_Linnorm"
"Midnight Cat","https://adnd2e.fandom.com/wiki/Midnight_Cat"
"Milkshades","https://adnd2e.fandom.com/wiki/Milkshades"
"Mimic","https://adnd2e.fandom.com/wiki/Mimic"
"Mineral Mephit","https://adnd2e.fandom.com/wiki/Mineral_Mephit"
"Minimal Mammal","https://adnd2e.fandom.com/wiki/Minimal_Mammal"
"Minion of Set","https://adnd2e.fandom.com/wiki/Minion_of_Set"
"Minion of Set (Dungeon)","https://adnd2e.fandom.com/wiki/Minion_of_Set_(Dungeon)"
"Minion of the Lost","https://adnd2e.fandom.com/wiki/Minion_of_the_Lost"
"Minion Sea Spawn","https://adnd2e.fandom.com/wiki/Minion_Sea_Spawn"
"Minor Animator","https://adnd2e.fandom.com/wiki/Minor_Animator"
"Minotaur (Creature)","https://adnd2e.fandom.com/wiki/Minotaur_(Creature)"
"Minotaur (Krynn)","https://adnd2e.fandom.com/wiki/Minotaur_(Krynn)"
"Mischta","https://adnd2e.fandom.com/wiki/Mischta"
"Misi","https://adnd2e.fandom.com/wiki/Misi"
"Mist Dragon (Creature)","https://adnd2e.fandom.com/wiki/Mist_Dragon_(Creature)"
"Mist Ferryman","https://adnd2e.fandom.com/wiki/Mist_Ferryman"
"Mist Golem (Ravenloft)","https://adnd2e.fandom.com/wiki/Mist_Golem_(Ravenloft)"
"Mist Horror","https://adnd2e.fandom.com/wiki/Mist_Horror"
"Mist Mephit","https://adnd2e.fandom.com/wiki/Mist_Mephit"
"Mist Wolf","https://adnd2e.fandom.com/wiki/Mist_Wolf"
"Mite","https://adnd2e.fandom.com/wiki/Mite"
"Mithril Dragon","https://adnd2e.fandom.com/wiki/Mithril_Dragon"
"Moat Cat","https://adnd2e.fandom.com/wiki/Moat_Cat"
"Modron","https://adnd2e.fandom.com/wiki/Modron"
"Moigno","https://adnd2e.fandom.com/wiki/Moigno"
"Moilian Heart","https://adnd2e.fandom.com/wiki/Moilian_Heart"
"Moilian Zombie","https://adnd2e.fandom.com/wiki/Moilian_Zombie"
"Mold","https://adnd2e.fandom.com/wiki/Mold"
"Mold II","https://adnd2e.fandom.com/wiki/Mold_II"
"Mold Man (Creature)","https://adnd2e.fandom.com/wiki/Mold_Man_(Creature)"
"Mold Man, Malatran","https://adnd2e.fandom.com/wiki/Mold_Man,_Malatran"
"Mole Dragon","https://adnd2e.fandom.com/wiki/Mole_Dragon"
"Molydeus","https://adnd2e.fandom.com/wiki/Molydeus"
"Monadic Deva","https://adnd2e.fandom.com/wiki/Monadic_Deva"
"Monarch Scorpion","https://adnd2e.fandom.com/wiki/Monarch_Scorpion"
"Mongrelman (Creature)","https://adnd2e.fandom.com/wiki/Mongrelman_(Creature)"
"Mongrelman, Infiltrator","https://adnd2e.fandom.com/wiki/Mongrelman,_Infiltrator"
"Monitor","https://adnd2e.fandom.com/wiki/Monitor"
"Monkey Spider","https://adnd2e.fandom.com/wiki/Monkey_Spider"
"Monolisk","https://adnd2e.fandom.com/wiki/Monolisk"
"Monster of Legend","https://adnd2e.fandom.com/wiki/Monster_of_Legend"
"Monstrous Compendium Al-Qadim Appendix","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Al-Qadim_Appendix"
"Monstrous Compendium Annual Volume I","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Annual_Volume_I"
"Monstrous Compendium Annual Volume II","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Annual_Volume_II"
"Monstrous Compendium Annual Volume III","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Annual_Volume_III"
"Monstrous Compendium Annual Volume IV","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Annual_Volume_IV"
"Monstrous Compendium Dark Sun Appendix I","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Dark_Sun_Appendix_I"
"Monstrous Compendium Dark Sun Appendix II","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Dark_Sun_Appendix_II"
"Monstrous Compendium Dragonlance Appendix","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Dragonlance_Appendix"
"Monstrous Compendium Fiend Folio Appendix","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Fiend_Folio_Appendix"
"Monstrous Compendium Forgotten Realms Appendix I","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Forgotten_Realms_Appendix_I"
"Monstrous Compendium Forgotten Realms Appendix II","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Forgotten_Realms_Appendix_II"
"Monstrous Compendium Greyhawk Appendix","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Greyhawk_Appendix"
"Monstrous Compendium Mystara Appendix","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Mystara_Appendix"
"Monstrous Compendium Outer Planes Appendix","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Outer_Planes_Appendix"
"Monstrous Compendium Planescape Appendix I","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Planescape_Appendix_I"
"Monstrous Compendium Planescape Appendix II","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Planescape_Appendix_II"
"Monstrous Compendium Planescape Appendix III","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Planescape_Appendix_III"
"Monstrous Compendium Ravenloft Appendix I","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Ravenloft_Appendix_I"
"Monstrous Compendium Ravenloft Appendix III","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Ravenloft_Appendix_III"
"Monstrous Compendium Savage Coast Appendix","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Savage_Coast_Appendix"
"Monstrous Compendium Spelljammer Appendix I","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Spelljammer_Appendix_I"
"Monstrous Compendium Spelljammer Appendix II","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Spelljammer_Appendix_II"
"Monstrous Compendium Volume I","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Volume_I"
"Monstrous Compendium Volume II","https://adnd2e.fandom.com/wiki/Monstrous_Compendium_Volume_II"
"Monstrous Manual Creatures","https://adnd2e.fandom.com/wiki/Monstrous_Manual_Creatures"
"Moon Dog","https://adnd2e.fandom.com/wiki/Moon_Dog"
"Moon Dragon","https://adnd2e.fandom.com/wiki/Moon_Dragon"
"Moon-horse","https://adnd2e.fandom.com/wiki/Moon-horse"
"Moonstone Dragon","https://adnd2e.fandom.com/wiki/Moonstone_Dragon"
"Moor Man","https://adnd2e.fandom.com/wiki/Moor_Man"
"Morin","https://adnd2e.fandom.com/wiki/Morin"
"Morkoth","https://adnd2e.fandom.com/wiki/Morkoth"
"Morph","https://adnd2e.fandom.com/wiki/Morph"
"Morpheus","https://adnd2e.fandom.com/wiki/Morpheus"
"Mortai","https://adnd2e.fandom.com/wiki/Mortai"
"Mortiss","https://adnd2e.fandom.com/wiki/Mortiss"
"Moth, Plague","https://adnd2e.fandom.com/wiki/Moth,_Plague"
"Mountain Dwarf (Krynn)","https://adnd2e.fandom.com/wiki/Mountain_Dwarf_(Krynn)"
"Mountain Giant","https://adnd2e.fandom.com/wiki/Mountain_Giant"
"Movanic Deva","https://adnd2e.fandom.com/wiki/Movanic_Deva"
"Muckdweller","https://adnd2e.fandom.com/wiki/Muckdweller"
"Mud Zombie","https://adnd2e.fandom.com/wiki/Mud_Zombie"
"Mudman","https://adnd2e.fandom.com/wiki/Mudman"
